Trade_Time,Price_USD,Volume_BTC,Symbol
2025-09-29 23:58:57.347,114309.0,0.001,BTCUSDT
2025-09-29 23:58:57.347,114309.0,0.001,BTCUSDT
2025-09-29 23:58:57.347,114309.0,0.015,BTCUSDT
2025-09-29 23:58:57.473,114308.9,0.03,BTCUSDT
2025-09-29 23:58:57.660,114309.0,0.15,BTCUSDT
2025-09-29 23:58:57.660,114309.0,0.001,BTCUSDT
2025-09-29 23:58:57.660,114309.0,0.001,BTCUSDT
2025-09-29 23:58:57.660,114309.0,0.001,BTCUSDT
2025-09-29 23:58:57.660,114309.0,0.146,BTCUSDT
2025-09-29 23:58:57.660,114309.0,0.236,BTCUSDT
2025-09-29 23:58:57.840,114309.0,0.001,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.712,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.148,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.552,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.158,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.891,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.171,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.173,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.001,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.323,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.25,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.893,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.001,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.152,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.174,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.001,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.701,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.001,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.174,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.174,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.174,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.174,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.299,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.029,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.045,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.007,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.034,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.004,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.002,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.026,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.03,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.025,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.03,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.03,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.026,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.03,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.03,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.03,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.03,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.028,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.03,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.03,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.03,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.03,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.03,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.03,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.03,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.028,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.03,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.03,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.03,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.028,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.03,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.03,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.03,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.026,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.03,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.027,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.03,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.03,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.004,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.004,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.027,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.004,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.004,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.004,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.004,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.004,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.004,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.004,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.004,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.004,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.004,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.087,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.002,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.001,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.156,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.181,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.148,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.152,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.027,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.026,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.026,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.026,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.026,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.026,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.026,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.026,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.001,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.026,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.03,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.024,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.002,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.001,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.014,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.25,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.087,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.087,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.057,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.15,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.15,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.437,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.002,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.005,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.001,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.125,BTCUSDT
2025-09-29 23:58:57.892,114309.0,0.002,BTCUSDT
2025-09-29 23:58:57.892,114309.1,0.001,BTCUSDT
2025-09-29 23:58:57.892,114309.1,0.001,BTCUSDT
2025-09-29 23:58:57.892,114309.1,0.001,BTCUSDT
2025-09-29 23:58:57.892,114309.1,0.001,BTCUSDT
2025-09-29 23:58:57.892,114309.1,0.001,BTCUSDT
2025-09-29 23:58:57.892,114309.1,0.002,BTCUSDT
2025-09-29 23:58:57.892,114309.1,0.002,BTCUSDT
2025-09-29 23:58:57.892,114309.2,0.001,BTCUSDT
2025-09-29 23:58:57.892,114309.3,0.002,BTCUSDT
2025-09-29 23:58:57.892,114309.6,0.001,BTCUSDT
2025-09-29 23:58:57.892,114309.7,0.001,BTCUSDT
2025-09-29 23:58:57.892,114309.7,0.08,BTCUSDT
2025-09-29 23:58:57.892,114309.7,0.001,BTCUSDT
2025-09-29 23:58:57.892,114309.8,0.2,BTCUSDT
2025-09-29 23:58:57.892,114309.8,0.24,BTCUSDT
2025-09-29 23:58:57.892,114309.8,0.04,BTCUSDT
2025-09-29 23:58:57.892,114309.8,0.08,BTCUSDT
2025-09-29 23:58:57.892,114309.8,0.002,BTCUSDT
2025-09-29 23:58:57.892,114309.9,0.001,BTCUSDT
2025-09-29 23:58:57.892,114310.0,0.002,BTCUSDT
2025-09-29 23:58:57.892,114310.0,0.001,BTCUSDT
2025-09-29 23:58:57.892,114310.0,0.042,BTCUSDT
2025-09-29 23:58:57.892,114310.0,0.066,BTCUSDT
2025-09-29 23:58:57.892,114310.0,0.174,BTCUSDT
2025-09-29 23:58:57.892,114310.0,0.033,BTCUSDT
2025-09-29 23:58:57.892,114310.0,0.24,BTCUSDT
2025-09-29 23:58:57.894,114309.0,0.021,BTCUSDT
2025-09-29 23:58:57.894,114309.0,0.021,BTCUSDT
2025-09-29 23:58:57.894,114309.0,0.033,BTCUSDT
2025-09-29 23:58:57.894,114309.0,0.033,BTCUSDT
2025-09-29 23:58:57.894,114309.0,0.052,BTCUSDT
2025-09-29 23:58:57.895,114309.0,0.015,BTCUSDT
2025-09-29 23:58:57.895,114309.0,0.037,BTCUSDT
2025-09-29 23:58:57.895,114309.0,0.033,BTCUSDT
2025-09-29 23:58:57.895,114309.0,0.03,BTCUSDT
2025-09-29 23:58:57.895,114309.0,0.055,BTCUSDT
2025-09-29 23:58:57.898,114309.0,0.068,BTCUSDT
2025-09-29 23:58:57.975,114309.0,0.001,BTCUSDT
2025-09-29 23:58:57.975,114309.0,0.001,BTCUSDT
2025-09-29 23:58:57.975,114309.0,0.001,BTCUSDT
2025-09-29 23:58:57.975,114309.0,0.002,BTCUSDT
2025-09-29 23:58:57.988,114308.9,0.01,BTCUSDT
2025-09-29 23:58:58.056,114309.0,0.026,BTCUSDT
2025-09-29 23:58:58.056,114309.0,0.026,BTCUSDT
2025-09-29 23:58:58.056,114309.0,0.001,BTCUSDT
2025-09-29 23:58:58.056,114309.0,0.052,BTCUSDT
2025-09-29 23:58:58.056,114309.0,0.036,BTCUSDT
2025-09-29 23:58:58.056,114309.0,0.002,BTCUSDT
2025-09-29 23:58:58.056,114309.1,0.001,BTCUSDT
2025-09-29 23:58:58.056,114309.1,0.001,BTCUSDT
2025-09-29 23:58:58.058,114310.0,0.065,BTCUSDT
2025-09-29 23:58:58.058,114310.0,0.001,BTCUSDT
2025-09-29 23:58:58.058,114310.6,0.002,BTCUSDT
2025-09-29 23:58:58.058,114310.7,0.001,BTCUSDT
2025-09-29 23:58:58.058,114310.7,0.001,BTCUSDT
2025-09-29 23:58:58.058,114310.7,0.001,BTCUSDT
2025-09-29 23:58:58.058,114311.1,0.002,BTCUSDT
2025-09-29 23:58:58.058,114311.2,0.002,BTCUSDT
2025-09-29 23:58:58.058,114311.7,0.001,BTCUSDT
2025-09-29 23:58:58.058,114311.7,0.007,BTCUSDT
2025-09-29 23:58:58.469,114311.8,0.001,BTCUSDT
2025-09-29 23:58:58.469,114311.8,0.001,BTCUSDT
2025-09-29 23:58:58.469,114311.8,0.085,BTCUSDT
2025-09-29 23:58:59.462,114311.7,0.004,BTCUSDT
2025-09-29 23:58:59.584,114311.8,0.087,BTCUSDT
2025-09-29 23:58:59.614,114311.8,0.045,BTCUSDT
2025-09-29 23:58:59.732,114311.7,0.001,BTCUSDT
2025-09-29 23:58:59.824,114311.7,0.015,BTCUSDT
2025-09-29 23:59:00.016,114311.7,0.003,BTCUSDT
2025-09-29 23:59:00.016,114311.7,0.016,BTCUSDT
2025-09-29 23:59:00.017,114311.7,0.003,BTCUSDT
2025-09-29 23:59:00.017,114311.7,0.013,BTCUSDT
2025-09-29 23:59:00.017,114311.7,0.013,BTCUSDT
2025-09-29 23:59:00.017,114311.7,0.026,BTCUSDT
2025-09-29 23:59:00.017,114311.7,0.016,BTCUSDT
2025-09-29 23:59:00.018,114311.7,0.006,BTCUSDT
2025-09-29 23:59:00.018,114311.7,0.013,BTCUSDT
2025-09-29 23:59:00.019,114311.7,0.013,BTCUSDT
2025-09-29 23:59:00.019,114311.7,0.006,BTCUSDT
2025-09-29 23:59:00.123,114311.8,0.066,BTCUSDT
2025-09-29 23:59:00.123,114311.8,0.064,BTCUSDT
2025-09-29 23:59:00.232,114311.8,0.077,BTCUSDT
2025-09-29 23:59:00.232,114311.8,0.001,BTCUSDT
2025-09-29 23:59:00.232,114311.8,0.174,BTCUSDT
2025-09-29 23:59:00.232,114311.8,0.175,BTCUSDT
2025-09-29 23:59:00.232,114311.8,0.15,BTCUSDT
2025-09-29 23:59:00.232,114311.8,0.001,BTCUSDT
2025-09-29 23:59:00.232,114311.8,0.001,BTCUSDT
2025-09-29 23:59:00.232,114311.8,0.001,BTCUSDT
2025-09-29 23:59:00.232,114311.8,0.087,BTCUSDT
2025-09-29 23:59:00.232,114311.8,0.059,BTCUSDT
2025-09-29 23:59:00.232,114311.8,0.031,BTCUSDT
2025-09-29 23:59:00.232,114311.8,0.002,BTCUSDT
2025-09-29 23:59:00.232,114311.8,0.002,BTCUSDT
2025-09-29 23:59:00.232,114311.8,0.003,BTCUSDT
2025-09-29 23:59:00.232,114311.8,0.013,BTCUSDT
2025-09-29 23:59:00.232,114311.8,0.003,BTCUSDT
2025-09-29 23:59:00.232,114311.8,0.001,BTCUSDT
2025-09-29 23:59:00.232,114311.9,0.001,BTCUSDT
2025-09-29 23:59:00.232,114311.9,0.001,BTCUSDT
2025-09-29 23:59:00.232,114311.9,0.001,BTCUSDT
2025-09-29 23:59:00.232,114312.0,0.001,BTCUSDT
2025-09-29 23:59:00.232,114312.1,0.002,BTCUSDT
2025-09-29 23:59:00.232,114312.1,0.487,BTCUSDT
2025-09-29 23:59:00.232,114312.2,0.002,BTCUSDT
2025-09-29 23:59:00.232,114312.6,0.001,BTCUSDT
2025-09-29 23:59:00.232,114312.6,0.027,BTCUSDT
2025-09-29 23:59:00.232,114312.6,0.002,BTCUSDT
2025-09-29 23:59:00.232,114312.7,0.002,BTCUSDT
2025-09-29 23:59:00.232,114312.7,0.002,BTCUSDT
2025-09-29 23:59:00.232,114312.8,0.002,BTCUSDT
2025-09-29 23:59:00.232,114313.0,0.001,BTCUSDT
2025-09-29 23:59:00.232,114313.2,1.5,BTCUSDT
2025-09-29 23:59:00.232,114313.2,0.002,BTCUSDT
2025-09-29 23:59:00.232,114313.3,0.002,BTCUSDT
2025-09-29 23:59:00.232,114313.8,0.002,BTCUSDT
2025-09-29 23:59:00.232,114313.8,0.002,BTCUSDT
2025-09-29 23:59:00.232,114314.1,0.002,BTCUSDT
2025-09-29 23:59:00.232,114314.1,0.97,BTCUSDT
2025-09-29 23:59:00.232,114314.3,0.005,BTCUSDT
2025-09-29 23:59:00.232,114314.9,0.002,BTCUSDT
2025-09-29 23:59:00.232,114314.9,0.002,BTCUSDT
2025-09-29 23:59:00.232,114315.0,0.002,BTCUSDT
2025-09-29 23:59:00.232,114315.1,0.001,BTCUSDT
2025-09-29 23:59:00.232,114315.1,0.001,BTCUSDT
2025-09-29 23:59:00.232,114315.3,0.001,BTCUSDT
2025-09-29 23:59:00.232,114315.5,0.002,BTCUSDT
2025-09-29 23:59:00.232,114315.9,0.004,BTCUSDT
2025-09-29 23:59:00.232,114316.0,0.002,BTCUSDT
2025-09-29 23:59:00.232,114316.1,0.002,BTCUSDT
2025-09-29 23:59:00.232,114316.3,0.03,BTCUSDT
2025-09-29 23:59:00.232,114316.4,0.001,BTCUSDT
2025-09-29 23:59:00.232,114316.7,0.008,BTCUSDT
2025-09-29 23:59:00.232,114316.8,0.002,BTCUSDT
2025-09-29 23:59:00.232,114316.8,0.001,BTCUSDT
2025-09-29 23:59:00.232,114316.9,0.003,BTCUSDT
2025-09-29 23:59:00.232,114317.0,0.002,BTCUSDT
2025-09-29 23:59:00.232,114317.0,0.001,BTCUSDT
2025-09-29 23:59:00.232,114317.0,0.005,BTCUSDT
2025-09-29 23:59:00.232,114317.4,0.002,BTCUSDT
2025-09-29 23:59:00.232,114317.4,0.002,BTCUSDT
2025-09-29 23:59:00.232,114317.5,0.001,BTCUSDT
2025-09-29 23:59:00.232,114317.5,0.06,BTCUSDT
2025-09-29 23:59:00.232,114317.6,0.002,BTCUSDT
2025-09-29 23:59:00.232,114318.0,0.001,BTCUSDT
2025-09-29 23:59:00.232,114318.1,0.002,BTCUSDT
2025-09-29 23:59:00.232,114318.2,0.066,BTCUSDT
2025-09-29 23:59:00.232,114318.4,0.002,BTCUSDT
2025-09-29 23:59:00.232,114318.5,0.001,BTCUSDT
2025-09-29 23:59:00.232,114318.5,0.005,BTCUSDT
2025-09-29 23:59:00.232,114318.6,0.001,BTCUSDT
2025-09-29 23:59:00.232,114318.6,0.065,BTCUSDT
2025-09-29 23:59:00.232,114318.7,0.002,BTCUSDT
2025-09-29 23:59:00.232,114318.9,0.002,BTCUSDT
2025-09-29 23:59:00.232,114319.1,0.002,BTCUSDT
2025-09-29 23:59:00.232,114319.2,1.225,BTCUSDT
2025-09-29 23:59:00.232,114319.3,0.002,BTCUSDT
2025-09-29 23:59:00.232,114319.3,0.001,BTCUSDT
2025-09-29 23:59:00.232,114319.3,0.841,BTCUSDT
2025-09-29 23:59:00.232,114319.7,0.001,BTCUSDT
2025-09-29 23:59:00.232,114319.7,0.001,BTCUSDT
2025-09-29 23:59:00.232,114319.7,0.001,BTCUSDT
2025-09-29 23:59:00.232,114319.7,0.001,BTCUSDT
2025-09-29 23:59:00.232,114319.7,0.001,BTCUSDT
2025-09-29 23:59:00.232,114319.8,0.001,BTCUSDT
2025-09-29 23:59:00.232,114319.8,0.002,BTCUSDT
2025-09-29 23:59:00.232,114319.8,0.002,BTCUSDT
2025-09-29 23:59:00.232,114320.0,0.001,BTCUSDT
2025-09-29 23:59:00.232,114320.0,0.001,BTCUSDT
2025-09-29 23:59:00.232,114320.0,0.002,BTCUSDT
2025-09-29 23:59:00.232,114320.2,0.001,BTCUSDT
2025-09-29 23:59:00.232,114320.3,0.006,BTCUSDT
2025-09-29 23:59:00.232,114320.4,0.001,BTCUSDT
2025-09-29 23:59:00.232,114320.4,0.032,BTCUSDT
2025-09-29 23:59:00.232,114320.5,0.001,BTCUSDT
2025-09-29 23:59:00.232,114320.5,0.024,BTCUSDT
2025-09-29 23:59:00.232,114320.6,0.032,BTCUSDT
2025-09-29 23:59:00.232,114320.8,0.002,BTCUSDT
2025-09-29 23:59:00.232,114320.8,0.001,BTCUSDT
2025-09-29 23:59:00.232,114320.9,0.002,BTCUSDT
2025-09-29 23:59:00.232,114321.6,0.031,BTCUSDT
2025-09-29 23:59:00.232,114321.7,0.002,BTCUSDT
2025-09-29 23:59:00.232,114321.8,0.009,BTCUSDT
2025-09-29 23:59:00.232,114321.8,0.016,BTCUSDT
2025-09-29 23:59:00.232,114321.8,0.001,BTCUSDT
2025-09-29 23:59:00.232,114321.9,0.001,BTCUSDT
2025-09-29 23:59:00.232,114321.9,0.001,BTCUSDT
2025-09-29 23:59:00.232,114322.0,0.002,BTCUSDT
2025-09-29 23:59:00.232,114322.3,0.02,BTCUSDT
2025-09-29 23:59:00.232,114322.3,0.006,BTCUSDT
2025-09-29 23:59:00.232,114322.4,0.02,BTCUSDT
2025-09-29 23:59:00.232,114322.6,0.002,BTCUSDT
2025-09-29 23:59:00.232,114322.7,0.001,BTCUSDT
2025-09-29 23:59:00.232,114322.7,1.225,BTCUSDT
2025-09-29 23:59:00.232,114322.8,0.457,BTCUSDT
2025-09-29 23:59:00.232,114322.9,0.001,BTCUSDT
2025-09-29 23:59:00.232,114323.0,0.079,BTCUSDT
2025-09-29 23:59:00.232,114323.1,0.001,BTCUSDT
2025-09-29 23:59:00.232,114323.1,0.002,BTCUSDT
2025-09-29 23:59:00.232,114323.1,0.002,BTCUSDT
2025-09-29 23:59:00.232,114323.1,0.184,BTCUSDT
2025-09-29 23:59:00.232,114323.3,0.001,BTCUSDT
2025-09-29 23:59:00.232,114323.4,0.001,BTCUSDT
2025-09-29 23:59:00.232,114323.4,1.554,BTCUSDT
2025-09-29 23:59:00.232,114323.5,0.001,BTCUSDT
2025-09-29 23:59:00.232,114323.6,0.002,BTCUSDT
2025-09-29 23:59:00.232,114323.6,0.001,BTCUSDT
2025-09-29 23:59:00.232,114323.6,0.005,BTCUSDT
2025-09-29 23:59:00.232,114323.6,0.001,BTCUSDT
2025-09-29 23:59:00.232,114324.0,0.001,BTCUSDT
2025-09-29 23:59:00.232,114324.0,0.008,BTCUSDT
2025-09-29 23:59:00.232,114324.1,0.087,BTCUSDT
2025-09-29 23:59:00.232,114324.2,0.04,BTCUSDT
2025-09-29 23:59:00.232,114324.2,0.04,BTCUSDT
2025-09-29 23:59:00.232,114324.2,0.035,BTCUSDT
2025-09-29 23:59:00.232,114324.2,0.002,BTCUSDT
2025-09-29 23:59:00.232,114324.5,0.002,BTCUSDT
2025-09-29 23:59:00.232,114324.5,0.885,BTCUSDT
2025-09-29 23:59:00.367,114324.7,0.003,BTCUSDT
2025-09-29 23:59:00.367,114324.7,1.545,BTCUSDT
2025-09-29 23:59:00.621,114324.8,0.007,BTCUSDT
2025-09-29 23:59:00.621,114324.8,0.08,BTCUSDT
2025-09-29 23:59:00.772,114324.7,0.017,BTCUSDT
2025-09-29 23:59:00.934,114324.8,0.028,BTCUSDT
2025-09-29 23:59:01.413,114324.7,0.001,BTCUSDT
2025-09-29 23:59:01.514,114324.8,0.001,BTCUSDT
2025-09-29 23:59:01.541,114324.7,0.003,BTCUSDT
2025-09-29 23:59:01.710,114324.8,0.087,BTCUSDT
2025-09-29 23:59:01.798,114324.8,0.002,BTCUSDT
2025-09-29 23:59:01.805,114324.8,0.021,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.798,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.001,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.001,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.001,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.001,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.001,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.014,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.001,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.001,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.001,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.001,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.001,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.164,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.001,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.928,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.276,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.001,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.013,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.086,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.782,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.972,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.003,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.207,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.065,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.066,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.007,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.003,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.004,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.03,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.004,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.012,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.027,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.159,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.002,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.03,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.25,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.013,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.001,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.03,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.024,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.024,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.03,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.024,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.03,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.024,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.03,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.03,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.03,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.03,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.024,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.03,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.024,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.03,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.03,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.03,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.03,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.03,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.03,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.03,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.03,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.03,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.024,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.026,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.024,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.03,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.03,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.026,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.026,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.03,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.03,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.026,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.004,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.004,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.004,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.03,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.026,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.004,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.004,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.004,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.004,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.004,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.004,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.004,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.004,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.004,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.085,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.022,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.031,BTCUSDT
2025-09-29 23:59:01.986,114324.8,0.025,BTCUSDT
